shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"203_13",45.839304,15.982298,140009,
"203_13",45.838473,15.982441,140010,
"203_13",45.838473,15.982441,150001,
"203_13",45.838075,15.982499,150002,
"203_13",45.837609,15.982536,150003,
"203_13",45.836871,15.982479,150004,
"203_13",45.836151,15.982148,150005,
"203_13",45.835779,15.982119,150006,
"203_13",45.835296,15.982136,150007,
"203_13",45.835235,15.982253,150008,
"203_13",45.835223,15.982384,150009,
"203_13",45.835437,15.982713,150010,
"203_13",45.835492,15.983158,150011,
"203_13",45.835464,15.983592,150012,
"203_13",45.835375,15.983860,150013,
"203_13",45.835238,15.983915,150014,
"203_13",45.835042,15.983830,150015,
"203_13",45.835042,15.983830,160001,
"203_13",45.835018,15.983904,160002,
"203_13",45.833585,15.983898,160003,
"203_13",45.832321,15.983888,160004,
"203_13",45.832083,15.983964,160005,
"203_13",45.831760,15.984137,160006,
"203_13",45.831760,15.984137,170001,
"203_13",45.831225,15.984393,170002,
"203_13",45.830590,15.984905,170003,
"203_13",45.829552,15.985831,170004,
"203_13",45.829266,15.985652,170005,
"203_13",45.829057,15.985470,170006,
"203_13",45.828801,15.985261,170007,
"203_13",45.828801,15.985261,180001,
"203_13",45.828472,15.985059,180002,
"203_13",45.827111,15.985046,180003,
"203_13",45.826133,15.985081,180004,
"203_13",45.825526,15.985103,180005,
"203_13",45.825323,15.984978,180006,
"203_13",45.825058,15.984924,180007,
"203_13",45.824789,15.984940,180008,
"203_13",45.824607,15.984899,180009,
"203_13",45.824607,15.984899,190001,
"203_13",45.824272,15.984975,190002,
"203_13",45.824157,15.984821,190003,
"203_13",45.824140,15.982981,190004,
"203_13",45.824001,15.982580,190005,
"203_13",45.823470,15.982102,190006,
"203_13",45.823470,15.982102,200001,
"203_13",45.822764,15.981534,200002,
"203_13",45.822280,15.981324,200003,
"203_13",45.822099,15.981270,200004,
"203_13",45.821447,15.981107,200005,
"203_13",45.821011,15.980980,200006,
"203_13",45.820736,15.980858,200007,
"203_13",45.820236,15.980484,200008,
"203_13",45.819558,15.979895,200009,
"203_13",45.819558,15.979895,210001,
"203_13",45.818742,15.979093,210002,
"203_13",45.818614,15.978841,210003,
"203_13",45.818525,15.978642,210004,
"203_13",45.818532,15.977896,210005,
"203_13",45.818270,15.977912,210006,
"203_13",45.817712,15.977908,210007,
"203_13",45.816917,15.978118,210008,
"203_13",45.815944,15.978446,210009,
"203_13",45.815742,15.978495,210010,
"203_13",45.815175,15.978516,210011,
"204_2",45.813798,15.998279,10001,
"204_2",45.814062,15.998064,10002,
"204_2",45.814318,15.997898,10003,
"204_2",45.815079,15.997331,10004,
"204_2",45.815267,15.997147,10005,
"204_2",45.817222,15.996382,10006,
"204_2",45.817330,15.996495,10007,
"204_2",45.817432,15.996324,10008,
"204_2",45.817389,15.996163,10009,
"204_2",45.817207,15.996163,10010,
"204_2",45.816443,15.995215,10011,
"204_2",45.816771,15.994590,10012,
"204_2",45.816965,15.994406,10013,
"204_2",45.817195,15.994245,10014,
"204_2",45.817300,15.994143,10015,
"204_2",45.817414,15.994350,10016,
"204_2",45.817457,15.994417,10017,
"204_2",45.817457,15.994417,20001,
"204_2",45.817533,15.994613,20002,
"204_2",45.817545,15.994764,20003,
"204_2",45.817524,15.995241,20004,
"204_2",45.817428,15.995840,20005,
"204_2",45.817347,15.996137,20006,
"204_2",45.817222,15.996154,20007,
"204_2",45.817212,15.996366,20008,
"204_2",45.817319,15.996480,20009,
"204_2",45.817428,15.996349,20010,
"204_2",45.817391,15.996151,20011,
"204_2",45.817469,15.995773,20012,
"204_2",45.817545,15.995366,20013,
"204_2",45.817637,15.995220,20014,
"204_2",45.817718,15.994735,20015,
"204_2",45.817858,15.994522,20016,
"204_2",45.818437,15.993714,20017,
"204_2",45.819004,15.993091,20018,
"204_2",45.820033,15.992549,20019,
"204_2",45.820033,15.992549,30001,
"204_2",45.820368,15.992286,30002,
"204_2",45.820526,15.992133,30003,
"204_2",45.820751,15.991866,30004,
"204_2",45.821149,15.991433,30005,
"204_2",45.821432,15.991168,30006,
"204_2",45.821818,15.990866,30007,
"204_2",45.821818,15.990866,40001,
"204_2",45.822231,15.990693,40002,
"204_2",45.822386,15.990605,40003,
"204_2",45.822813,15.990477,40004,
"204_2",45.823070,15.990404,40005,
"204_2",45.823615,15.990124,40006,
"204_2",45.823757,15.989991,40007,
"204_2",45.823757,15.989991,50001,
"204_2",45.824312,15.989592,50002,
"204_2",45.825109,15.988714,50003,
"204_2",45.825525,15.988382,50004,
"204_2",45.826261,15.988036,50005,
"204_2",45.826261,15.988036,60001,
"204_2",45.826604,15.987761,60002,
"204_2",45.826703,15.987565,60003,
"204_2",45.826702,15.987337,60004,
"204_2",45.826450,15.985829,60005,
"204_2",45.826426,15.985072,60006,
"204_2",45.825747,15.985102,60007,
"204_2",45.825545,15.985107,60008,
"204_2",45.825360,15.984988,60009,
"204_2",45.825097,15.984923,60010,
"204_2",45.824777,15.984937,60011,
"204_2",45.824607,15.984899,60012,
"204_2",45.824607,15.984899,70001,
"204_2",45.824579,15.984958,70002,
"204_2",45.824348,15.984984,70003,
"204_2",45.824217,15.984945,70004,
"204_2",45.824159,15.984809,70005,
"204_2",45.824064,15.984833,70006,
"204_2",45.824041,15.985001,70007,
"204_2",45.823906,15.985134,70008,
"204_2",45.823780,15.985339,70009,
"204_2",45.823587,15.985563,70010,
"204_2",45.823418,15.985701,70011,
"204_2",45.823211,15.985747,70012,
"204_2",45.822622,15.985870,70013,
"204_2",45.822374,15.985930,70014,
"204_2",45.822247,15.985960,70015,
"204_2",45.822132,15.986087,70016,
"204_2",45.822132,15.986087,80001,
"204_2",45.822053,15.985997,80002,
"204_2",45.821662,15.986149,80003,
"204_2",45.821085,15.986475,80004,
"204_2",45.820900,15.986540,80005,
"204_2",45.820800,15.986512,80006,
"204_2",45.820743,15.986547,80007,
"204_2",45.820761,15.986608,80008,
"204_2",45.820711,15.986687,80009,
"204_2",45.818657,15.987836,80010,
"204_2",45.818657,15.987836,90001,
"204_2",45.818432,15.987956,90002,
"204_2",45.818088,15.988191,90003,
"204_2",45.817847,15.988617,90004,
"204_2",45.817589,15.989170,90005,
"204_2",45.817417,15.989707,90006,
"204_2",45.817179,15.990854,90007,
"204_2",45.817179,15.990854,100001,
"204_2",45.817007,15.992144,100002,
"204_2",45.816923,15.992746,100003,
"204_2",45.816900,15.993142,100004,
"204_2",45.816904,15.993586,100005,
"204_2",45.817207,15.994021,100006,
"204_2",45.817457,15.994417,100007,
"204_2",45.817457,15.994417,110001,
"204_2",45.817544,15.994629,110002,
"204_2",45.817524,15.995053,110003,
"204_2",45.817514,15.995262,110004,
"204_2",45.817453,15.995660,110005,
"204_2",45.817392,15.996004,110006,
"204_2",45.817341,15.996137,110007,
"204_2",45.817214,15.996167,110008,
"204_2",45.816540,15.995312,110009,
"204_2",45.816396,15.995135,110010,
"204_2",45.816217,15.994883,110011,
"204_2",45.816013,15.994529,110012,
"204_2",45.815837,15.994207,110013,
"204_2",45.815725,15.993894,110014,
"204_2",45.815560,15.993498,110015,
"204_2",45.815416,15.992987,110016,
"204_2",45.814845,15.993126,110017,
"204_2",45.814008,15.993362,110018,
"204_2",45.813149,15.993567,110019,
"204_2",45.812483,15.993637,110020,
"204_2",45.812497,15.994243,110021,
"204_2",45.812578,15.995058,110022,
"204_2",45.812629,15.995394,110023,
"204_2",45.812693,15.995774,110024,
"204_2",45.812833,15.996537,110025,
"204_2",45.813043,15.997456,110026,
"204_2",45.813194,15.998142,110027,
"204_2",45.813307,15.998683,110028,
"204_2",45.813397,15.998643,110029,
"205_2",45.895045,16.030239,10001,
"205_2",45.895016,16.029934,10002,
"205_2",45.894974,16.029773,10003,
"205_2",45.894874,16.029557,10004,
"205_2",45.894788,16.029479,10005,
"205_2",45.894496,16.029337,10006,
"205_2",45.894343,16.029266,10007,
"205_2",45.894153,16.029144,10008,
"205_2",45.893828,16.028819,10009,
"205_2",45.893517,16.028580,10010,
"205_2",45.893425,16.028539,10011,
"205_2",45.893020,16.028512,10012,
"205_2",45.893020,16.028512,20001,
"205_2",45.892781,16.028550,20002,
"205_2",45.892586,16.028600,20003,
"205_2",45.892408,16.028481,20004,
"205_2",45.892260,16.028328,20005,
"205_2",45.892146,16.028215,20006,
"205_2",45.892007,16.027960,20007,
"205_2",45.891878,16.027721,20008,
"205_2",45.891721,16.027634,20009,
"205_2",45.891341,16.027614,20010,
"205_2",45.891017,16.027465,20011,
"205_2",45.890567,16.027439,20012,
"205_2",45.890195,16.027451,20013,
"205_2",45.889609,16.027371,20014,
"205_2",45.889148,16.027276,20015,
"205_2",45.888436,16.027079,20016,
"205_2",45.888436,16.027079,30001,
"205_2",45.888228,16.027218,30002,
"205_2",45.887994,16.027457,30003,
"205_2",45.887762,16.027724,30004,
"205_2",45.887658,16.028001,30005,
"205_2",45.887571,16.028258,30006,
"205_2",45.887467,16.028401,30007,
"205_2",45.887275,16.028519,30008,
"205_2",45.887134,16.028599,30009,
"205_2",45.886482,16.028619,30010,
"205_2",45.886117,16.028631,30011,
"205_2",45.885709,16.028766,30012,
"205_2",45.885709,16.028766,40001,
"205_2",45.885502,16.028946,40002,
"205_2",45.885362,16.029067,40003,
"205_2",45.884783,16.029218,40004,
"205_2",45.884485,16.029398,40005,
"205_2",45.884120,16.029504,40006,
"205_2",45.883965,16.029592,40007,
"205_2",45.883698,16.029876,40008,
"205_2",45.883472,16.030009,40009,
"205_2",45.883330,16.030047,40010,
"205_2",45.882466,16.029820,40011,
"205_2",45.882466,16.029820,50001,
"205_2",45.882286,16.029713,50002,
"205_2",45.882131,16.029010,50003,
"205_2",45.882064,16.028373,50004,
"205_2",45.882064,16.028373,60001,
"205_2",45.882080,16.027414,60002,
"205_2",45.882087,16.026383,60003,
"205_2",45.881843,16.025761,60004,
"205_2",45.881118,16.024676,60005,
"205_2",45.881118,16.024676,70001,
"205_2",45.880629,16.023527,70002,
"205_2",45.880347,16.022894,70003,
"205_2",45.880191,16.022661,70004,
"205_2",45.880008,16.022526,70005,
"205_2",45.879728,16.022350,70006,
"205_2",45.878542,16.021867,70007,
"205_2",45.878420,16.021763,70008,
"205_2",45.878300,16.021552,70009,
"205_2",45.877921,16.020598,70010,
"205_2",45.877413,16.019858,70011,
"205_2",45.877228,16.019507,70012,
"205_2",45.877153,16.019164,70013,
"205_2",45.877109,16.018775,70014,
"205_2",45.876980,16.018213,70015,
"205_2",45.876980,16.018213,80001,
"205_2",45.876819,16.017874,80002,
"205_2",45.876454,16.017510,80003,
"205_2",45.876349,16.017332,80004,
"205_2",45.876330,16.017006,80005,
"205_2",45.876400,16.016783,80006,
"205_2",45.876691,16.016228,80007,
"205_2",45.876717,16.016088,80008,
"205_2",45.876680,16.015890,80009,
"205_2",45.876636,16.015782,80010,
"205_2",45.876471,16.015479,80011,
"205_2",45.876264,16.015150,80012,
"205_2",45.876145,16.015021,80013,
"205_2",45.875989,16.014974,80014,
"205_2",45.875938,16.014973,80015,
"205_2",45.875935,16.014757,80016,
"205_2",45.875835,16.014541,80017,
"205_2",45.875769,16.014548,80018,
"205_2",45.875736,16.014834,80019,
"205_2",45.875736,16.014834,90001,
"205_2",45.875812,16.015084,90002,
"205_2",45.875703,16.015211,90003,
"205_2",45.875565,16.015319,90004,
"205_2",45.875361,16.015340,90005,
"205_2",45.874852,16.015403,90006,
"205_2",45.874041,16.015727,90007,
"205_2",45.872847,16.015869,90008,
"205_2",45.872628,16.015765,90009,
"205_2",45.872335,16.015679,90010,
"205_2",45.871559,16.015986,90011,
"205_2",45.871140,16.016102,90012,
"205_2",45.870730,16.016344,90013,
"205_2",45.870358,16.016637,90014,
"205_2",45.869950,16.016863,90015,
"205_2",45.869950,16.016863,100001,
"205_2",45.869349,16.017036,100002,
"205_2",45.869144,16.017110,100003,
"205_2",45.868944,16.017237,100004,
"205_2",45.868496,16.017334,100005,
"205_2",45.867807,16.017478,100006,
"205_2",45.867420,16.017511,100007,
"205_2",45.867258,16.017412,100008,
"205_2",45.866971,16.017192,100009,
"205_2",45.866971,16.017192,110001,
"205_2",45.866794,16.017248,110002,
"205_2",45.866662,16.017316,110003,
"205_2",45.866021,16.018049,110004,
"205_2",45.865184,16.019075,110005,
"205_2",45.864663,16.019929,110006,
"205_2",45.864321,16.020376,110007,
"205_2",45.863923,16.020675,110008,
"205_2",45.863664,16.020812,110009,
"205_2",45.862734,16.021476,110010,
"205_2",45.861995,16.021887,110011,
"205_2",45.861720,16.022046,110012,
"205_2",45.861312,16.022410,110013,
"205_2",45.860885,16.022873,110014,
"205_2",45.860885,16.022873,120001,
"205_2",45.860343,16.023316,120002,
"205_2",45.860086,16.023482,120003,
"205_2",45.859686,16.023699,120004,
"205_2",45.858610,16.024198,120005,
"205_2",45.858134,16.024447,120006,
"205_2",45.857945,16.024593,120007,
"205_2",45.857707,16.024856,120008,
"205_2",45.857392,16.025164,120009,
"205_2",45.857127,16.025342,120010,
"205_2",45.856535,16.025583,120011,
"205_2",45.856273,16.025652,120012,
"205_2",45.856102,16.025615,120013,
"205_2",45.855637,16.025464,120014,
"205_2",45.855253,16.025378,120015,
"205_2",45.854999,16.025385,120016,
"205_2",45.854723,16.025450,120017,
"205_2",45.854519,16.025524,120018,
"205_2",45.854307,16.025688,120019,
"205_2",45.854133,16.025866,120020,
"205_2",45.853201,16.026314,120021,
"205_2",45.853201,16.026314,130001,
"205_2",45.852757,16.026664,130002,
"205_2",45.851316,16.027366,130003,
"205_2",45.850784,16.027918,130004,
"205_2",45.850472,16.028201,130005,
"205_2",45.849748,16.028415,130006,
"205_2",45.849376,16.028427,130007,
"205_2",45.849088,16.028354,130008,
"205_2",45.848477,16.028083,130009,
"205_2",45.847972,16.027840,130010,
"205_2",45.847666,16.027747,130011,
"205_2",45.847242,16.027676,130012,
"205_2",45.846859,16.027672,130013,
"205_2",45.846537,16.027751,130014,
"205_2",45.845782,16.028089,130015,
"205_2",45.845033,16.028484,130016,
"205_2",45.844560,16.028708,130017,
"205_2",45.844417,16.028759,130018,
"205_2",45.844028,16.028752,130019,
"205_2",45.844028,16.028752,140001,
"205_2",45.842997,16.028609,140002,
"205_2",45.841732,16.028370,140003,
"205_2",45.840776,16.028851,140004,
"205_2",45.840582,16.028982,140005,
"205_2",45.840451,16.029130,140006,
"205_2",45.840184,16.029789,140007,
"205_2",45.839982,16.030263,140008,
"205_2",45.839791,16.030609,140009,
"205_2",45.839791,16.030609,150001,
"205_2",45.839367,16.031234,150002,
"205_2",45.839069,16.031602,150003,
"205_2",45.838694,16.031960,150004,
"205_2",45.838426,16.032163,150005,
"205_2",45.838024,16.032392,150006,
"205_2",45.838024,16.032392,160001,
"205_2",45.837645,16.032641,160002,
"205_2",45.837196,16.032790,160003,
"205_2",45.836389,16.032902,160004,
"205_2",45.833411,16.033173,160005,
"205_2",45.833409,16.033187,170001,
"205_2",45.832293,16.033462,170002,
"205_2",45.830228,16.034241,170003,
"205_2",45.830224,16.034243,180001,
"205_2",45.830137,16.034312,180002,
"205_2",45.828857,16.034832,180003,
"205_2",45.828326,16.035009,180004,
"205_2",45.827911,16.035100,180005,
"205_2",45.826933,16.035322,180006,
"205_2",45.825990,16.035472,180007,
"205_2",45.825537,16.035553,180008,
"205_2",45.825227,16.035635,180009,
"205_2",45.825295,16.035991,180010,
"205_2",45.825343,16.036245,180011,
"205_2",45.825114,16.036353,180012,
"205_2",45.824895,16.036436,180013,
"205_2",45.824763,16.036449,180014,
"205_2",45.824674,16.036437,180015,
"205_2",45.824570,16.036393,180016,
"205_2",45.824557,16.036348,180017,
"205_4",45.875736,16.014834,10001,
"205_4",45.875812,16.015084,10002,
"205_4",45.875703,16.015211,10003,
"205_4",45.875565,16.015319,10004,
"205_4",45.875361,16.015340,10005,
"205_4",45.874852,16.015403,10006,
"205_4",45.874041,16.015727,10007,
"205_4",45.872847,16.015869,10008,
"205_4",45.872628,16.015765,10009,
"205_4",45.872335,16.015679,10010,
"205_4",45.871559,16.015986,10011,
"205_4",45.871140,16.016102,10012,
"205_4",45.870730,16.016344,10013,
"205_4",45.870358,16.016637,10014,
"205_4",45.869950,16.016863,10015,
"205_4",45.869950,16.016863,20001,
"205_4",45.869349,16.017036,20002,
"205_4",45.869144,16.017110,20003,
"205_4",45.868944,16.017237,20004,
"205_4",45.868496,16.017334,20005,
"205_4",45.867807,16.017478,20006,
"205_4",45.867420,16.017511,20007,
"205_4",45.867258,16.017412,20008,
"205_4",45.866971,16.017192,20009,
"205_4",45.866971,16.017192,30001,
"205_4",45.866794,16.017248,30002,
"205_4",45.866662,16.017316,30003,
"205_4",45.866021,16.018049,30004,
"205_4",45.865184,16.019075,30005,
"205_4",45.864663,16.019929,30006,
"205_4",45.864321,16.020376,30007,
"205_4",45.863923,16.020675,30008,
"205_4",45.863664,16.020812,30009,
"205_4",45.862734,16.021476,30010,
"205_4",45.861995,16.021887,30011,
"205_4",45.861720,16.022046,30012,
"205_4",45.861312,16.022410,30013,
"205_4",45.860885,16.022873,30014,
"205_4",45.860885,16.022873,40001,
"205_4",45.860343,16.023316,40002,
"205_4",45.860086,16.023482,40003,
"205_4",45.859686,16.023699,40004,
"205_4",45.858610,16.024198,40005,
"205_4",45.858134,16.024447,40006,
"205_4",45.857945,16.024593,40007,
"205_4",45.857707,16.024856,40008,
"205_4",45.857392,16.025164,40009,
"205_4",45.857127,16.025342,40010,
"205_4",45.856535,16.025583,40011,
"205_4",45.856273,16.025652,40012,
"205_4",45.856102,16.025615,40013,
"205_4",45.855637,16.025464,40014,
"205_4",45.855253,16.025378,40015,
"205_4",45.854999,16.025385,40016,
"205_4",45.854723,16.025450,40017,
"205_4",45.854519,16.025524,40018,
"205_4",45.854307,16.025688,40019,
"205_4",45.854133,16.025866,40020,
"205_4",45.853201,16.026314,40021,
"205_4",45.853201,16.026314,50001,
"205_4",45.852757,16.026664,50002,
"205_4",45.851316,16.027366,50003,
"205_4",45.850784,16.027918,50004,
"205_4",45.850472,16.028201,50005,
"205_4",45.849748,16.028415,50006,
"205_4",45.849376,16.028427,50007,
"205_4",45.849088,16.028354,50008,
"205_4",45.848477,16.028083,50009,
"205_4",45.847972,16.027840,50010,
"205_4",45.847666,16.027747,50011,
"205_4",45.847242,16.027676,50012,
"205_4",45.846859,16.027672,50013,
"205_4",45.846537,16.027751,50014,
"205_4",45.845782,16.028089,50015,
"205_4",45.845033,16.028484,50016,
"205_4",45.844560,16.028708,50017,
"205_4",45.844417,16.028759,50018,
"205_4",45.844028,16.028752,50019,
"205_4",45.844028,16.028752,60001,
"205_4",45.842997,16.028609,60002,
"205_4",45.841732,16.028370,60003,
"205_4",45.840776,16.028851,60004,
"205_4",45.840582,16.028982,60005,
"205_4",45.840451,16.029130,60006,
"205_4",45.840184,16.029789,60007,
"205_4",45.839982,16.030263,60008,
"205_4",45.839791,16.030609,60009,
"205_4",45.839791,16.030609,70001,
"205_4",45.839367,16.031234,70002,
"205_4",45.839069,16.031602,70003,
"205_4",45.838694,16.031960,70004,
"205_4",45.838426,16.032163,70005,
"205_4",45.838024,16.032392,70006,
"205_4",45.838024,16.032392,80001,
"205_4",45.837645,16.032641,80002,
"205_4",45.837196,16.032790,80003,
"205_4",45.836389,16.032902,80004,
"205_4",45.833411,16.033173,80005,
"205_4",45.833409,16.033187,90001,
"205_4",45.832293,16.033462,90002,
"205_4",45.830228,16.034241,90003,
"205_4",45.830224,16.034243,100001,
"205_4",45.830137,16.034312,100002,
"205_4",45.828857,16.034832,100003,
"205_4",45.828326,16.035009,100004,
"205_4",45.827911,16.035100,100005,
"205_4",45.826933,16.035322,100006,
"205_4",45.825990,16.035472,100007,
"205_4",45.825537,16.035553,100008,
"205_4",45.825227,16.035635,100009,
"205_4",45.825295,16.035991,100010,
"205_4",45.825343,16.036245,100011,
"205_4",45.825114,16.036353,100012,
"205_4",45.824895,16.036436,100013,
"205_4",45.824763,16.036449,100014,
